asn,name,category
20365,Freedom mobile,dsl
20394,Rainier Connect,dsl
20485,TransTeleCom JSC,dsl
20590,Donbass Electronic Communications Ltd.,dsl
20634,Telecom Liechtenstein AG,dsl
20661,State Company of Electro Communications Turkmentelecom,dsl
20712,Andrews & Arnold Ltd,dsl
20776,Outremer Telecom SAS,dsl
20807,JSC ER-Telecom Holding,dsl
20810,Netcom Kassel Gesellschaft fuer Telekommunikation mbH,dsl
20845,DIGI Tavkozlesi es Szolgaltato Kft.,dsl
20875,JP HT d.d. Mostar,dsl
20879,Digi Portugal,dsl
20880,Tele Columbus AG,dsl
20886,bn:t Blatzheim Networks Telecom GmbH,dsl
20904,Cinia Oy (fka. Netplaza),dsl
20910,Bite Latvia (Baltcom),dsl
20911,Net-Surf.net Ltd.,dsl
20912,Panservice s.a.s. di Cuseo Fabrizio & C.,dsl
20963,Nema (fka vodafone.fo),dsl
20978,TT Mobil Iletisim Hizmetleri A.S,dsl
21003,General Post and Telecommunication Company (GPTC),dsl
21021,Multimedia Polska Sp. z o.o.,dsl
21050,Fast Communication Company Ltd,dsl
21107,Blicnet d.o.o.,dsl
21127,Joint Stock Company TransTeleCom,dsl
21183,Vodafone Albania (fka. Abcom),dsl
21191,Joint Stock Company TransTeleCom,dsl
21211,"Penkiu kontinentu komunikaciju centras, Ltd.",dsl
21219,PRIVATE JOINT STOCK COMPANY DATAGROUP,dsl
21230,M SAT Cable EAD,dsl
21232,Genossenschaft GGA Maur,dsl
21246,IPKO Telecommunications LLC,dsl
21263,TeleData GmbH,dsl
21271,Sotelma Mali,dsl
21277,Allay Nawroz Telecom Company for Communication/Ltd.,dsl
21283,A1 Slovenija d.d.,dsl
21299,Kar-Tel LLC,dsl
21310,Satellite Ltd,dsl
21334,One Hungary Ltd.,dsl
21348,Lounea (ex. Etelä-Satakunnan Puhelin),dsl
21351,Canal + Telecom SAS,dsl
21365,MTS PJSC,dsl
21385,Trusted Network GmbH,dsl
21412,UAB Cgates,dsl
21413,Envia Tel GmbH,dsl
21453,Flex Ltd.,dsl
21483,PJSC Vimpelcom,dsl
21497,Vodafone Ukraine,dsl
21502,Societe Francaise Du Radiotelephone - SFR SA,dsl
21508,"Comcast Cable Communications, LLC",dsl
21571,MLS Wireless S/A,dsl
21575,ENTEL PERU S.A.,dsl
21725,Ritter Communications,dsl
21743,Atlas Networks Corporation,dsl
21804,Access Communications Co-operative Limited,dsl
21826,Corporación Telemic C.A. (Inter),dsl
21921,New Hope Telephone Cooperative,dsl
21928,"T-Mobile USA, Inc.",dsl
21947,"Blackfoot Telephone Cooperative, Inc.",dsl
21949,Beanfield Technologies Inc.,dsl
22047,VTR BANDA ANCHA S.A.,dsl
22060,Netspectrum Wireless Internet Solutions,dsl
22070,"Blue Ridge Websoft, LLC",dsl
22085,Claro S/A,dsl
22258,"Comcast Cable Communications, LLC",dsl
22313,Supercable,dsl
22322,Cable Co-op Inc,dsl
22363,"Powerhouse Management, Inc.",dsl
22423,Altima Telecom,dsl
22689,SERCOMTEL S/A TELECOMUNICACOES,dsl
22724,PUNTONET S.A.,dsl
22750,BCS Group (BCSNet),dsl
22765,Nelsonville TV Cable Inc,dsl
22773,Cox Communications Inc.,dsl
22884,TOTAL PLAY TELECOMUNICACIONES SA DE CV,dsl
22909,"Comcast Cable Communications, LLC",dsl
22923,Netminders Server Hosting,dsl
22927,Telefonica de Argentina,dsl
22995,Xplore Inc.,dsl
23031,TELECU TELECOMUNICACIONES DEL ECUADOR TELECUSA S.A.S.,dsl
23089,Hotwire Communications,dsl
23114,Critical Hub Networks,dsl
23184,Persona Communications Inc.,dsl
23201,TIGO Paraguay,dsl
23243,COMCEL GUATEMALA S.A.,dsl
23314,Summit Broadband,dsl
23404,Ritter Communications,dsl
23473,PAVLOV MEDIA INC,dsl
23497,"North Coast Wireless Communications, LLC",dsl
23563,SK Broadband Co Ltd,dsl
23618,Ibara Broadcasting Company,dsl
23655,2degrees Networks Limited,dsl
23674,Nayatel (Pvt) Ltd,dsl
23688,Link3 Technologies Ltd.,dsl
23693,PT. Telekomunikasi Selular,dsl
23700,PT Link Net Tbk,dsl
23752,"Nepal Telecommunications Corporation, Internet Services, AS23860,Alliance Broadband Services Pvt. Ltd. AS23889,Mauritius Telecom Ltd AS23944,SKY Cable Corporation AS23951,PT Jembatan Citra Nusantara AS23953,PT Artha Telekomindo AS23956,AmberIT Limited AS23969,TOT Public Company Limited AS24033,Australian Private Networks Pty Ltd AS24086,Viettel Corporation AS24163,UNION BROADBAND NETWORK AS24164,UNION BROADBAND NETWORK AS24186,RailTel Corporation of India Ltd AS24203,PT XL Axiata Tbk AS24206,Channel-11 AS24309,Atria Convergence Technologies AS24323,aamra networks limited AS24378,Total Access Communication PLC. AS24389,GP (GrameenPhone Ltd) AS24400,Shanghai Mobile Communications Co.,Ltd.",dsl
24444,Shandong Mobile Communication Company Limited,dsl
24445,"Henan Mobile Communications Co.,Ltd",dsl
24499,Telenor Pakistan,dsl
24530,PT Power Telecom,dsl
24532,PT Inet Global Indo,dsl
24535,PT Insan Sarana Telematika,dsl
24547,Hebei Mobile Communication Company Limited,dsl
24550,Websurfer Nepal Internet Service Provider,dsl
24560,"Bharti Airtel Ltd., Telemedia Services",dsl
24589,Telenet SIA,dsl
24651,JSC BALTICOM,dsl
24685,Load.me sp. z o. o.,dsl
24689,JSC Rosin.telekom,dsl
24691,"TogoTelecom, Togo",dsl
24739,JSC Severen-Telecom,dsl
24750,MyAcct LTD,dsl
24751,Jakobstadsnejdens Telefon Ab,dsl
24757,Ethio telecom,dsl
24812,RPC HomeNet Ltd.,dsl
24835,Vodafone Egypt,dsl
24852,UAB INIT,dsl
24863,Link Egypt (Link.NET),dsl
24889,Monzoon Networks AG,dsl
24904,K-NET SARL,dsl
24955,JSC Ufanet,dsl
25019,Saudi Telecom Company JSC,dsl
25086,MTS PJSC,dsl
25098,Netcalibre Ltd,dsl
25106,Mobile TeleSystems JLLC,dsl
25133,LLC McLaut-Invest,dsl
25135,Vodafone Limited,dsl
25139,"TVCABO - Comunicações Multimedia, Lda",dsl
25144,Telekomunikacije Republike Srpske a.d.,dsl
25159,PJSC MegaFon,dsl
25211,Euro Crypt EOOD,dsl
25229,Limited Liability Company KYIVSKI TELEKOMUNIKATSIYNI...,dsl
25255,Hutchison Drei Austria GmbH,dsl
25311,DIGI Belgium,dsl
25374,ESCOM Ltd. - Haskovo,dsl
25406,"SPLIUS, UAB",dsl
25408,JSC ER-Telecom Holding,dsl
25454,Orange Moldova S.A.,dsl
25472,Nova Telecommunications & Media Single Member S.A,dsl
25482,Private Enterprise Law Firm Status,dsl
25509,Hringiðan ehf / Vortex Inc,dsl
25513,PJSC Moscow city telephone network,dsl
25515,PJSC Rostelecom,dsl
25521,Industrial Media Network LLC,dsl
25549,JSC Avantel,dsl
25577,MAINFRAME & CYBERNETIC SYSTEMS LIMITED,dsl
25585,Kencomp Internet Ltd,dsl
25596,Odido Netherlands B.V.,dsl
25668,Cipherkey Exchange Corp.,dsl
25764,Ziply Fiber (iFiber Communications Corp),dsl
25814,DigitalC,dsl
26253,"South Central Communications, Inc.",dsl
26292,Shrewsbury Electric and Cable Operations,dsl
26599,Telefônica Brasil,dsl
26611,COMUNICACIÓN CELULAR S.A. COMCEL S.A.,dsl
26615,TIM S/A,dsl
26827,EPB Fiber Optics,dsl
26873,QCOL INC,dsl
26911,LitFiber LLC,dsl
27017,Ziply Fiber (Northwest Fiber),dsl
27364,Armstrong,dsl
27425,"IdeaTek Telcom, LLC",dsl
27578,AirBridge Broadband LLC,dsl
27651,ENTEL CHILE S.A.,dsl
27653,Alpha Communications Network,dsl
27665,Columbus Communications Trinidad Limited.,dsl
27668,ETAPA EP,dsl
27672,SERVICIO Y EQUIPO EN TELEFONÍA INTERNET Y TV S.A. DE C.V.,dsl
27699,TELEFÔNICA BRASIL S.A,dsl
27717,Corporacion Digitel C.A.,dsl
27725,"Empresa de Telecomunicaciones de Cuba, S.A.",dsl
27738,Ecuadortelecom S.A.,dsl
27747,Telecentro S.A.,dsl
27773,MILLICOM CABLE EL SALVADOR S.A. DE C.V.,dsl
27775,Telecommunicationcompany Suriname - TeleSur,dsl
27800,Digicel Trinidad and Tobago Ltd.,dsl
27813,Teledifusora S.A.,dsl
27831,Colombia Móvil,dsl
27839,Comteco Ltda,dsl
27882,Telefónica Celular de Bolivia S.A.,dsl
27884,CABLECOLOR S.A.,dsl
27896,All America Cables & Radio/Centennial Dominicana,dsl
27901,Pacifico Cable SPA.,dsl
27947,Telconet S.A,dsl
27951,Media Commerce Partners S.A,dsl
27983,Red Intercable Digital S.A.,dsl
27984,Ver Tv S.A.,dsl
27995,Claro Chile S.A.,dsl
28006,CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP,dsl
28036,Telefonia Celular de Nicaragua SA.,dsl
28048,Internet Para Todos - Gobierno de La Rioja,dsl
28075,ARLINK S.A.,dsl
28111,Grupo Solunet SRL,dsl
28118,ALTICE DOMINICANA S.A.,dsl
28126,BRISANET SERVICOS DE TELECOMUNICACOES S.A,dsl
28132,TRI TELECOM LTDA,dsl
28146,MHNET TELECOM,dsl
28186,ITS TELECOMUNICACOES LTDA,dsl
28191,Jupiter Telecomunicacoes e Informatica Ltda,dsl
28201,VALE NET,dsl
28202,Master Internet,dsl
28210,GIGA MAIS FIBRA TELECOMUNICACOES S.A.,dsl
28213,LCI Telecom,dsl
28220,Alares Internet,dsl
28240,VIP - SERVIÇOS DE TELECOMUNICAÇÕES LTDA.,dsl
28255,Wtl Telecomunicacoes do Brasil Ltda,dsl
28263,America-NET / Vero,dsl
28270,ERR_AS_NAME_NOT_FOUND,dsl
28283,Adyl Telecom,dsl
28285,Beltrãonet Telecomunicações LTDA - EPP,dsl
28292,ENGEPLUS INFORMATICA LTDA,dsl
28300,MMA Fibra,dsl
28306,Voluy Telecom Eireli,dsl
28309,WGO Telecomunicações Ltda,dsl
28328,EBR Informática Ltda,dsl
28331,PaintWeb Internet Ltda,dsl
28343,Unifique Telecomunicações SA,dsl
28370,3AX Telecom (GUIFAMI Informática Ltda),dsl
28398,INTERNET TELEFONIA Y TV DE MICHOACAN SA DE CV,dsl
28403,"RadioMovil Dipsa, S.A. de C.V.",dsl
28432,"Telecable del Mineral, S. A. de C.V.",dsl
28458,IENTC Telecom,dsl
28459,MICHELLE MORENO MORENO,dsl
28469,AT&T COMUNICACIONES DIGITALES S DE RL,dsl
28509,izzi Telecom,dsl
28513,UNINET,dsl
28545,Cablemas Telecomunicaciones SA de CV,dsl
28548,izzi (Cablevision Mexico),dsl
28554,Cablemas Telecomunicaciones SA de CV,dsl
28573,Claro NXT Telecomunicacoes Ltda,dsl
28577,Yukaline Telecom,dsl
28580,FASTERNET,dsl
28610,DEBIAN SIGNAL COMUNICAÇÃO MULTIMIDIA LTDA ME,dsl
28613,HUGHES TELECOMUNICACOES DO BRASIL LTDA.,dsl
28624,Oops Internet,dsl
28634,Life Tecnologia Ltda.,dsl
28649,Desktop Sigmanet Comunicação Multimídia SA,dsl
28652,Maxx Telecomunicacoes Nordeste LTDA,dsl
28656,Blink Telecom,dsl
28665,PREDIALNET FIBRA,dsl
28668,Desktop Sigmanet Comunicação Multimídia SA,dsl
28683,SOCIETE BENINOISE DINFRASTRUCTURES NUMERIQUES,dsl
28725,CETIN a.s.,dsl
28787,Aztelekom LLC,dsl
28812,PJSC Bashinformsvyaz,dsl
28840,PJSC TATTELECOM,dsl
28884,MTS PJSC,dsl
28885,Oman Telecommunications Company (S.A.O.G),dsl
28890,INSYS LLC,dsl
28917,"Fiord Networks, UAB",dsl
28919,Stadtwerke Kufstein GmbH,dsl
28972,"M-SOFT, spol. s r.o.",dsl
29030,TELECABEL PLC,dsl
29031,Lugansk Telephone Company LLC,dsl
29069,PJSC Rostelecom,dsl
29081,WVNET Information und Kommunikation GmbH,dsl
29084,Comnet Bulgaria Holding Ltd.,dsl
29107,Synapse Network LTD,dsl
29124,Iskratelecom JSC,dsl
29125,PJSC Vimpelcom,dsl
29170,Kujtesa Net Sh.p.k.,dsl
29190,MTS PJSC,dsl
29194,MTS PJSC,dsl
29196,Inzhenernye seti - Telecom LLC,dsl
29244,CETIN Bulgaria EAD,dsl
29247,Ote SA (Hellenic Telecommunications Organisation),dsl
29256,Syrian Telecommunication Private Closed Joint Stock Company,dsl
29310,JAWWAL,dsl
29314,VECTRA S.A.,dsl
29329,Resource-M LLC,dsl
29357,OOredOO Kuwait NMTC,dsl
29413,KOMRO Gesellschaft fuer Telekommunikation mit beschra...,dsl
29447,Iliad Italia S.p.A,dsl
29465,MTN NIGERIA Communication limited,dsl
29485,A1 Hrvatska d.o.o.,dsl
29492,EIDSIVA DIGITAL AS,dsl
29497,MTS PJSC,dsl
29505,Stadtwerke Luebeck Digital GmbH,dsl
29518,Bredband2 AB,dsl
29544,Mauritanian Telecommunication Company,dsl
29562,Vodafone West GmbH,dsl
29571,Orange Côte dIvoire,dsl
29580,A1 Bulgaria EAD,dsl
29582,Optisprint OOD,dsl
29614,TELECEL GHANA AS INTERNATIONAL TRANSIT,dsl
29667,Atlantis Net Ltd.,dsl
29687,Geodim Ltd.,dsl
29695,Lyse Tele AS,dsl
29974,Wightman Telecom,dsl
29975,Vodacom,dsl
30036,Mediacom Communications Corp,dsl
30110,Advanced Communications Technology,dsl
30600,Metronet,dsl
30640,"Etheric Networks, Inc.",dsl
30689,FLOW,dsl
30722,Fastweb SpA,dsl
30764,PODA a.s.,dsl
30766,GGEW net GmbH,dsl
30784,Iskratelecom JSC,dsl
30793,Netia SA,dsl
30844,Liquid Intelligent Technologies,dsl
30848,UNIDATA S.p.A.,dsl
30868,JSC ER-Telecom Holding,dsl
30873,Public Telecommunication Corporation,dsl
30922,MTS PJSC,dsl
30925,DELTA Fiber Nederland B.V.,dsl
30985,Orange Mali SA,dsl
30986,Scancom Limited,dsl
30992,MTN Network Solutions (Cameroon),dsl
30999,Emtel,dsl
31012,A1 Hrvatska d.o.o.,dsl
31036,JSC ER-Telecom Holding,dsl
31042,Serbia BroadBand-Srpske Kablovske mreze d.o.o.,dsl
31115,INTRED S.p.A.,dsl
31122,Digiweb ltd,dsl
31133,MegaFon PJSC,dsl
31143,COSMOS TV JLLC,dsl
31148,FREENET JSC,dsl
31163,PJSC MegaFon,dsl
31195,PJSC MegaFon,dsl
31200,Novotelecom Ltd,dsl
31204,ORANGE MOLDOVA S.A.,dsl
31205,PJSC MegaFon,dsl
31208,PJSC MegaFon,dsl
31213,PJSC MegaFon,dsl
31214,TIS Dialog LLC,dsl
31224,PJSC MegaFon,dsl
31246,"O2 Czech Republic, a.s.",dsl
31250,Vivacom Bulgaria EAD,dsl
31252,StarNet Solutii SRL,dsl
31257,Orion Telecom LLC,dsl
31272,WildPark Co,dsl
31286,MTS PJSC,dsl
31317,AnschlussWerk GmbH,dsl
31334,Vodafone GmbH,dsl
31343,Intertelecom Ltd,dsl
31363,JSC ER-Telecom Holding Moscow branch,dsl
31404,LYCATEL DISTRIBUTION UK LIMITED,dsl
31435,Medicom Bulgaria Ltd.,dsl
31452,ZAIN BAHRAIN B.S.C.,dsl
31499,Ekaterinburg-2000 LLC,dsl
31510,Innsbrucker Kommunalbetriebe AG,dsl
31514,Invest Mobile LLC,dsl
31549,Aria Shatel PJSC,dsl
31655,Gamma Telecom Holdings Ltd,dsl
31685,TOV Teleradiocompany TIM,dsl
31725,ISP Shtorm LTD,dsl
32133,Ting Fiber Inc.,dsl
32204,KPU Telecommunications,dsl
32233,Persona Communications Inc.,dsl
32329,"Another Corporate ISP, LLC",dsl
32354,Unwired,dsl
32437,Webdev CC T/A Cybertek,dsl
32444,Anthem Broadband,dsl
32489,Amanah Tech Inc.,dsl
32490,"South Central Communications, Inc.",dsl
32582,"600Amps Internet Services, Inc.",dsl
32614,High Desert Internet Services,dsl
32709,"Joink, LLC",dsl
32867,Long Lines Internet,dsl
33037,Anthem Connect,dsl
33044,Megawire Inc.,dsl
33218,"Belzoni Cable, LLC",dsl
33287,"Comcast Cable Communications, LLC",dsl
33363,"Charter Communications, Inc",dsl
33489,"Comcast Cable Communications, LLC",dsl
33491,"Comcast Cable Communications, LLC",dsl
33567,Econet Telecom Lesotho (PTY) LTD,dsl
33576,Digicel Jamaica,dsl
33588,Charter Communications LLC,dsl
33604,Burlington Telecom,dsl
33650,"Comcast Cable Communications, LLC",dsl
33651,"Comcast Cable Communications, LLC",dsl
33652,"Comcast Cable Communications, LLC",dsl
33653,"Comcast Cable Communications, LLC",dsl
33654,"Comcast Cable Communications, LLC",dsl
33657,"Comcast Cable Communications, LLC",dsl
33659,"Comcast Cable Communications, LLC",dsl
33660,"Comcast Cable Communications, LLC",dsl
33661,"Comcast Cable Communications, LLC",dsl
33662,"Comcast Cable Communications, LLC",dsl
33665,"Comcast Cable Communications, LLC",dsl
33666,"Comcast Cable Communications, LLC",dsl
33667,"Comcast Cable Communications, LLC",dsl
33668,"Comcast Cable Communications, LLC",dsl
33763,Paratus Telecommunications Limited,dsl
33765,Tanzania Telecommunications Corporation,dsl
33771,Safaricom Limited,dsl
33779,Wataniya Telecom Algerie,dsl
33788,Kanar Telecommunication (Canar Telecom Co.Ltd),dsl
33796,BOLIGNET-AARHUS F.M.B.A.,dsl
33823,PHOENIX TELECOM & MEDIA SERVICES SRL,dsl
33874,Epic Communications Limited,dsl
33885,Telenor Sverige AB,dsl
33894,MTS PJSC,dsl
33915,Vodafone Libertel B.V.,dsl
33922,UAB Nacionalinis Telekomunikaciju Tinklas,dsl
33941,GConnect Technology Ltd,dsl
33983,ARTMOTION SH.P.K.,dsl
33991,IGRA-SERVICE LLC,dsl
34001,SIA LIVAS NET,dsl
34058,Limited Liability Company lifecell,dsl
34087,NTE TELEKOM AS,dsl
34120,Verslo Tiltas UAB,dsl
34139,JSC DIVO,dsl
34145,JSC ER-Telecom Holding,dsl
34150,JSC ER-Telecom Holding Krasnodar branch,dsl
34170,Aztelekom LLC,dsl
34187,LLC Renome-Service,dsl
34218,Three Ireland (Hutchison) limited,dsl
34244,Teleservice Bredband Skane AB,dsl
34263,MPY Telecom Oy,dsl
34288,Kantonsschule Zug,dsl
34295,Geo BG Net SPLtd.,dsl
34296,Millenicom Telekomunikasyon Hizmetleri Anonim Sirketi,dsl
34362,Terrakom d.o.o.,dsl
34456,Rial Com JSC,dsl
34471,Free Technologies Excom S.L.,dsl
34533,JSC ER-Telecom Holding Samara branch,dsl
34550,LLC Intercon,dsl
34569,Vivacom Bulgaria EAD,dsl
34577,SKAT TV Ltd.,dsl
34590,JSC ER-Telecom Holding Izhevsk branch,dsl
34594,Telemach Hrvatska d.o.o.,dsl
34602,MEGASVYAZ LLC,dsl
34620,Mikronet SIA,dsl
34629,Resurs-Svyaz Ltd,dsl
34659,Keyyo SA,dsl
34661,TOV TRK Briz,dsl
34700,"Maxnet Telecom, LTD",dsl
34743,NASHNET LTD,dsl
34754,Vivacom Bulgaria EAD,dsl
34757,Sibirskie Seti Ltd.,dsl
34779,"T-2, d.o.o.",dsl
34797,System Net Ltd,dsl
34814,Osnova-Internet LLC,dsl
34857,"Telekomunikaciju vartai, UAB",dsl
34867,Cosmonova LLC,dsl
34887,Information Technology Center of the Republic of Tata...,dsl
34953,RelAix Networks GmbH,dsl
34977,PROCONO S.A.,dsl
34984,Superonline Iletisim Hizmetleri A.S.,dsl
35000,JSC Severen-Telecom,dsl
35004,Branch Enterprise Netgroup-Service,dsl
35032,LLC SIP NIS,dsl
35047,Abissnet sh.a.,dsl
35091,"Teledata, Ghana",dsl
35141,A1 Bulgaria EAD,dsl
35154,PJSC Rostelecom,dsl
35179,Korbank S. A.,dsl
35197,Virtual ISP s.a.l.,dsl
35205,RFT Kabel Brandenburg GmbH,dsl
35228,o2 (Telefonica UK),dsl
35244,Tele Columbus AG,dsl
35271,JSC AVIEL,dsl
35311,PR-TELECOM Zrt.,dsl
35319,ALTAIR MEGA LLC,dsl
35320,Eurotranstelecom Ltd,dsl
35362,LIMITED LIABILITY COMPANY BEST SOLUTIONS,dsl
35394,Cable Aireworld S.A.U.,dsl
35432,Cablenet Communication Systems plc,dsl
35437,Zone Telecommunications Ltd,dsl
35444,Digicom SHPK,dsl
35467,DDFR IT Infra & Security B.V.,dsl
35475,PJSC Moscow city telephone network,dsl
35539,Information and Communication Technologies LLC,dsl
35540,OVH Telecom (OVH SAS),dsl
35598,INETCOM CARRIER LLC,dsl
35612,EOLO S.p.A.,dsl
35699,Adamo Telecom Iberia S.A.,dsl
35706,Net at Once Sweden AB,dsl
35725,Telekom Romania Mobile,dsl
35728,MTS PJSC,dsl
35753,Etihad Salam Telecom CJSC,dsl
35790,Aktiebolaget Sappa,dsl
35804,PP SKS-LUGAN,dsl
35805,JSC Silknet,dsl
35807,SkyNet Ltd.,dsl
35810,Big Telecom JSC,dsl
35816,Lancom Ltd.,dsl
35819,Etihad Etisalat (Mobily),dsl
35847,Ezee Fiber,dsl
35860,Imagine Networks,dsl
35900,Digicel Barbados Ltd,dsl
35911,Telebec,dsl
36149,"Hawaiian Telcom Services Company, Inc.",dsl
36223,Spanish Fork City,dsl
36423,Liberty Communications of Puerto Rico LLC,dsl
36493,FIBERNETICS CORPORATION,dsl
36511,Dauphin Telecom Guadeloupe,dsl
36527,Rincon Wireless,dsl
36728,Emery Telcom,dsl
36827,PINE BELT TELEPHONE CO,dsl
36866,Jamii Telecommunications Limited,dsl
36873,Airtel Networks Limited,dsl
36874,Cybersmart,dsl
36884,Wana Corporate,dsl
36890,MTN Rwandacell,dsl
36902,Intelvision Ltd,dsl
36903,Maroc Telecom,dsl
36907,TV CABO ANGOLA LDA,dsl
36908,Vodacom Tanzania Ltd,dsl
36924,GVA Cote dIvoire SAS,dsl
36925,Orange Maroc,dsl
36926,Airtel Networks Kenya Limited,dsl
36935,Vodafone Egypt,dsl
36937,Liquid Telecommunications South Africa (Pty) Ltd,dsl
36947,Telecom Algeria,dsl
36958,Cable & Wireless (Seychelles) Ltd,dsl
36963,Orange Botswana (PTY) Ltd,dsl
36974,MTN COTE DIVOIRE S.A,dsl
36992,Etisalat Egypt,dsl
36994,Vodacom,dsl
36996,Telecom Namibia,dsl
36998,Sudanese Mobile Telephone (ZAIN) Co Ltd,dsl
37002,Reunicable SAS,dsl
37009,"MTC - Mobile Telecommunications, Ltd.",dsl
37030,Airtel Ghana Limited,dsl
37035,MIC TANZANIA LTD,dsl
37037,Orange Madagascar,dsl
37054,Telecom Malagasy,dsl
37061,Safaricom Limited,dsl
37069,The Egyptian Company for Mobile Services (Mobinil),dsl
37075,Airtel Uganda Limited,dsl
37076,Emerging Markets Telecommunication Services (EMTS) Limited,dsl
37088,VDT COMMUNICATIONS LIMITED,dsl
37119,UNITEL SA,dsl
37133,Airtel Tanzania,dsl
37136,ETISALAT BENIN,dsl
37148,Globacom Limited,dsl
37154,Zambia Telecommunications Company Ltd aka ZAMTEL,dsl
37164,Orange (SL) Limited,dsl
37168,Cell C (Pty) Ltd,dsl
37190,Atlantique Telecom (Cote dIvoire),dsl
37196,Sudatel Senegal,dsl
37204,Telone PVT Ltd,dsl
37284,Aljeel Aljadeed For Technology,dsl
37287,Zain Zambia PLC,dsl
37315,Cipherwave,dsl
37317,AccessGlobal Communication (Pty) Ltd,dsl
37340,SPECTRANET LIMITED,dsl
37342,"Movitel, SA",dsl
37343,Telecom Seychelles Limited,dsl
37349,Aptus Solutions Ltd,dsl
37371,Hormuud Telecom Somalia INC,dsl
37385,Societe Nigerienne des Telecommunications (SONITEL),dsl
37410,Lonestar Communications Corporation,dsl
37424,SPACETEL BENIN SA,dsl
37440,Airtel Malawi Ltd,dsl
37447,ORANGE RDC,dsl
37451,CONGO TELECOM,dsl
37457,Telkom SA Ltd.,dsl
37461,ORANGE GUINEE,dsl
37473,Telesom,dsl
37482,Broadband Innovations,dsl
37492,Orange Tunisie,dsl
37517,CV Multimedia SA,dsl
37524,Africell Gambia,dsl
37531,Airtel Niger,dsl
37542,Iclix (PTY) Ltd,dsl
37559,Orange Bissau,dsl
37560,Cyberdyne S.A.,dsl
37563,SOMTEL INTERNATIONAL Ltd,dsl
37564,Wirulink Pty Ltd,dsl
37611,Afrihost (Pty) Ltd,dsl
37640,Cape Connect Internet,dsl
37645,ZAP-Angola,dsl
37649,SAGA AFRICA HOLDINGS LIMITED,dsl
37671,3S INF,dsl
37680,Cool Ideas Service Provider (Pty) Ltd,dsl
37693,OOREDOO TUNISIE SA,dsl
37697,"WEBMASTERS, LDA.",dsl
37705,TOPNET,dsl
37892,"Cable Media WAIWAI Co.,Ltd.",dsl
38019,China Mobile Tianjin Province Network,dsl
38067,Radiant Communications Limited,dsl
38145,PT Panca Dewata Utama,dsl
38165,PT Ambhara Duta Shanti,dsl
38182,Extreme Broadband,dsl
38195,Superloop,dsl
38264,Wateen Telecom,dsl
38285,Vocus Retail,dsl
38286,Phnom Penh Cable TV,dsl
38322,TM TECHNOLOGY SERVICES SDN. BHD.,dsl
38442,Vodafone Fiji Limited,dsl
38493,Royal Green Online Ltd,dsl
38511,PT Remala Abadi Tbk,dsl
38517,PT Bangsawan Cyberindo,dsl
38527,PT Jawa Pos National Network Medialink,dsl
38565,Ncell Pvt. Ltd.,dsl
38623,Metfone (Viettel Cambodia),dsl
38628,HIMEJI CABLE TELEVISION CORPORATION,dsl
38750,PT Telemedia Dinamika Sarana,dsl
38754,PT Primedia Armoekadata Internet,dsl
38778,PT Dutakom Wibawa Putra,dsl
38841,kbro CO. Ltd.,dsl
38851,"TWT Digital Communication Inc., AS38917,INTERCOMTEL Limited Company AS38924,Trakia Kabel OOD AS38932,Rimex Ltd. AS38976,PJSC Rostelecom AS38999,Mobile Interim Company no.2 sal AS39007,UAB Balticum TV",dsl
39010,TerraNet sal,dsl
39028,JSC ER-Telecom Holding Ulyanovsk branch,dsl
39065,Southern Telecommunication Company Ltd.,dsl
39087,P.A.K.T LLC,dsl
39102,Global Network Management Inc,dsl
39120,Convergenze S.p.A.,dsl
39122,Blacknight Internet Solutions Limited,dsl
39184,UltraNET Ltd,dsl
39190,Ahmad Mahmoud Hassan trading as Nour El Houda Trading...,dsl
39194,Vakka-Suomen Puhelin Oy,dsl
39199,Private Enterprise RadioNet,dsl
39201,WaveCom Informatikai Kft.,dsl
39216,AL-SARD FIBER Co.,dsl
39232,Uninet LLC,dsl
39264,Region Svyaz Konsalt LLC,dsl
39328,SISNET NUEVAS TECNOLOGIAS S.L.,dsl
39435,JSC ER-Telecom Holding Vologograd branch,dsl
39484,Pirkan Opiskelija-asunnot Oy,dsl
39529,Osipenko Alexander Nikolaevich,dsl
39531,Alter-NET SRL,dsl
39554,TDC Brands A/S,dsl
39603,P4 Sp. z o.o.,dsl
39608,Lanet Network Ltd,dsl
39611,Tibo Communications Sh.p.k,dsl
39642,Norlys Digital A/S,dsl
39651,Tele2 Sweden (Com Hem),dsl
39699,Lounea Palvelut Oy,dsl
39709,EXTREME LTD,dsl
39735,Permtelecom Ltd,dsl
39785,"Axioma, LLC",dsl
39811,MTS PJSC,dsl
39812,Closed Joint Stock Company Radiotelephone,dsl
39857,Aalto University Student Union,dsl
39878,Peter Rauter GmbH,dsl
39891,Saudi Telecom Company JSC,dsl
39927,E-Light-Telecom Ltd.,dsl
40029,Novus Entertainment Inc.,dsl
40237,United Telephone Company,dsl
40328,AcenTek,dsl
40545,Empire Access,dsl
40749,CLARKSVILLE DEPARTMENT OF ELECTRICITY,dsl
40760,TelAlaska,dsl
40788,Start Communications,dsl
40945,SAT TELECOMMUNICATIONS LTD,dsl
40993,MTS PJSC,dsl
41030,Jaroslav Novotny (Net Open),dsl
41039,"Timer, LLC",dsl
41046,"O2 Czech Republic, a.s.",dsl
